state,year_label,substance_name,air_total_emission_kg_sum,water_emission_kg_sum,land_emission_kg_sum,facility_count
SA,2004-2005,Styrene (ethenylbenzene),81.7958,4.8,0.002,4
SA,2004-2005,Sulfur dioxide,74818687.74152125,0.0,0.0010163872912016814,139
SA,2004-2005,Sulfuric acid,145407.24034375002,704181.330078125,97883.13134765625,12
SA,2004-2005,Tetrachloroethylene,3.37,0.0,0.0,1
SA,2004-2005,Toluene (methylbenzene),296202.04376288527,4.9399999999999995,5.396288788689301,101
SA,2004-2005,Total Nitrogen,0.0,2263105.0,81923.0,15
SA,2004-2005,Total Phosphorus,0.0,487352.89990234375,8031.0,15
SA,2004-2005,Total Volatile Organic Compounds,14137810.813526843,110.6,1575.079527601827,272
SA,2004-2005,Trichloroethylene,20746.3,0.0,0.0,4
SA,2004-2005,Xylenes (individual or mixed isomers),548241.0492822771,5.324,5.527760113899596,101
SA,2004-2005,Zinc and compounds,86464.95768742342,26237.09999847412,56.244220735304985,39
SA,2004-2005,n-Hexane,253847.11023483422,6.8,2.6028782651480284,85
SA,2005-2006,"1,1,2,2-Tetrachloroethane",0.15062,0.0,0.0,2
SA,2005-2006,"1,1,2-Trichloroethane",0.2206,0.0,0.0,2
SA,2005-2006,"1,3-Butadiene (vinyl ethylene)",15.66,0.0,0.0,5
SA,2005-2006,Acetaldehyde,11059.559343,0.0,0.0,10
SA,2005-2006,Acetic acid (ethanoic acid),81596.9,0.0,0.0,3
SA,2005-2006,Acetone,10208.5,0.0,0.0,7
SA,2005-2006,Ammonia (total),2657773.6585,1471653.79,94311.13199993134,57
SA,2005-2006,Antimony & compounds,327.773,337.0,0.0,11
SA,2005-2006,Arsenic & compounds,4515.6790460435195,773.0900001068115,37.509770000008196,86
SA,2005-2006,Benzene,84326.042,1.94,0.633049,90
SA,2005-2006,Beryllium & compounds,61.184285201033575,45.48200008392334,0.9947999995127321,72
SA,2005-2006,Boron & compounds,982.9,40382.75,6.465000152587891,14
SA,2005-2006,Cadmium & compounds,3369.6550000928,690.0935,0.8916700000000001,80
SA,2005-2006,Carbon disulfide,9151.123000000001,0.0,0.0,5
SA,2005-2006,Carbon monoxide,87318895.41393,0.0,0.0,151
SA,2005-2006,Chlorine & compounds,6531.531599999999,76260.0,57.993001861572274,19
SA,2005-2006,Chloroethane (ethyl chloride),27.932,0.0,0.0,2
SA,2005-2006,Chloroform (trichloromethane),0.0006,0.0,0.0,1
SA,2005-2006,Chromium (III) compounds,10957.1367900794,792.33,330.93906999999996,81
SA,2005-2006,Chromium (VI) compounds,133.44902606399998,72.9742,2.4370000014901163,51
SA,2005-2006,Cobalt & compounds,494.574726,69.9,0.0,29
SA,2005-2006,Copper & compounds,14532.8676227222,85762.307,52079.84237,92
SA,2005-2006,Cumene (1-methylethylbenzene),2539.8334,5.3,0.52,53
SA,2005-2006,Cyanide (inorganic) compounds,4191.0,7847.0,0.0,4
SA,2005-2006,Cyclohexane,23358.8444,3481.3,2.67,26
SA,2005-2006,Di-(2-Ethylhexyl) phthalate (DEHP),15.53,0.0,0.0,1
SA,2005-2006,Dichloromethane,95297.1,0.0,0.0,3
SA,2005-2006,Ethanol,694847.555,0.0,1462.24,107
SA,2005-2006,Ethyl acetate,117082.2,0.0,0.0,7
SA,2005-2006,Ethylbenzene,7935.983499999999,3.67,3.40901,81
SA,2005-2006,Fluoride compounds,84772.71969800023,76157.27,45.43,47
SA,2005-2006,Formaldehyde (methyl aldehyde),61678.020000000004,0.0,0.0,33
SA,2005-2006,Hydrochloric acid,1711557.63,0.0,0.0,20
SA,2005-2006,Hydrogen sulfide,515.76678,0.0,0.0,9
SA,2005-2006,Lead & compounds,57533.4857100403,4580.744,593.35987,83
SA,2005-2006,Magnesium oxide fume,6391.0143300314,0.0,0.0,11
SA,2005-2006,Manganese & compounds,83254.31379,10369.119999999999,164.42680000000001,38
