state_scope,state_full_name,provider_name,search_query,source_type,verification_level,place_id,display_name,formatted_address,suburb,state,postcode,latitude,longitude,national_phone_number,website_uri,google_maps_uri,business_status,primary_type,types,accepted_items,note,in_state_bbox,passes_name_filter,passes_state_filter,confidence_score,keep,data_quality_status,corrected_source_type,corrected_accepted_items,quality_reason,final_keep,manual_review_required
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJU4KN0GlGkWsR9uvnO35VZrc,The Good Guys Browns Plains,"Tenancy 1, Building B/65 Browns Plains Rd, Browns Plains QLD 4118, Australia",Building B/65 Browns Plains Rd,QLD,4118,-27.6630667,153.0462966,(07) 3380 0800,https://www.thegoodguys.com.au/stores/browns-plains?utm_content=The+Good+Guys+Browns+Plains&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_10693749485372768156,https://maps.google.com/?cid=13215344157224594422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJbc6u8dm762sRikfEliqwDXU,The Good Guys Bundaberg,"106 Takalvan St, Kensington QLD 4670, Australia",106 Takalvan St,QLD,4670,-24.8878148,152.3220711,(07) 4130 7000,https://www.thegoodguys.com.au/stores/bundaberg?utm_content=The+Good+Guys+Bundaberg+-+Kensington&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_11751475682532051078,https://maps.google.com/?cid=8434591374099367818&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJyx0ysjwFkWsR0HDoCyzvx08,The Good Guys Bundall,"1a/13-15 Upton St, Bundall QLD 4217, Australia",1a/13-15 Upton St,QLD,4217,-28.0098811,153.4106171,(07) 5553 1300,https://www.thegoodguys.com.au/stores/bundall?utm_content=The+Good+Guys+Bundall&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_3407976055923851651,https://maps.google.com/?cid=5748826421819109584&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJV5VdqIhdkWsRjWD-m8CqWiM,The Good Guys Capalaba,"135 Redland Bay Rd, Capalaba QLD 4157, Australia",135 Redland Bay Rd,QLD,4157,-27.5321369,153.1980743,(07) 3245 9333,https://www.thegoodguys.com.au/stores/capalaba?utm_content=The+Good+Guys+Capalaba&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_7914807542104059490,https://maps.google.com/?cid=2547536283459018893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJGSzpfyn9k2sRsb8PrrH1o-8,The Good Guys Carseldine,"Carseldine Homemaker Centre, Tenancy 4.9 1915, 1925 Gympie Rd, Bald Hills QLD 4036, Australia",1925 Gympie Rd,QLD,4036,-27.3328832,153.00890479999998,(07) 3500 9700,https://www.thegoodguys.com.au/stores/carseldine?utm_content=The+Good+Guys+Carseldine+-+Bald+Hills&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_14318604699766204684,https://maps.google.com/?cid=17267915539746897841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJo69ghCuA7GsRChFghpqNEEM,The Good Guys Hervey Bay,"200 Boat Harbour Dr, Pialba QLD 4655, Australia",200 Boat Harbour Dr,QLD,4655,-25.2880346,152.8415035,(07) 4194 4194,https://www.thegoodguys.com.au/stores/hervey-bay?utm_content=The+Good+Guys+Hervey+Bay&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_9481789423689976107,https://maps.google.com/?cid=4832518094987464970&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJVRl3qe20lmsR1-_A_-UVnnY,The Good Guys Ipswich,"190-194 Brisbane Rd, Booval QLD 4304, Australia",190-194 Brisbane Rd,QLD,4304,-27.6130197,152.79364569999998,(07) 3810 8000,https://www.thegoodguys.com.au/stores/ipswich?utm_content=The+Good+Guys+Ipswich+-+Booval&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_2938680290097744681,https://maps.google.com/?cid=8547293220378308567&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJae092xSek2sR-OPWyKCRfAg,The Good Guys Kawana Waters,"Unit 220/224 Nicklin Way, Warana QLD 4575, Australia",Unit 220/224 Nicklin Way,QLD,4575,-26.723619,153.1288823,(07) 5490 2200,https://www.thegoodguys.com.au/stores/kawana-waters?utm_content=The+Good+Guys+Kawana+Waters+-+Warana&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_11878452527032469388,https://maps.google.com/?cid=611523769165865976&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJs0F5rDpCkWsRXoJPSKfGCss,The Good Guys Loganholme,"Hyperdome Home Centre, Unit 6a/3810 Pacific Hwy, Loganholme QLD 4129, Australia",Unit 6a/3810 Pacific Hwy,QLD,4129,-27.6561069,153.1682003,(07) 3442 9442,https://www.thegoodguys.com.au/stores/loganholme?utm_content=The+Good+Guys+Loganholme&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_2642719004749033354,https://maps.google.com/?cid=14630724761241485918&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJofyhh8tZkWsR-qqVFLGeqOE,The Good Guys Lutwyche,"412/430 Lutwyche Rd, Lutwyche QLD 4030, Australia",412/430 Lutwyche Rd,QLD,4030,-27.4252482,153.0325088,(07) 3866 5666,https://www.thegoodguys.com.au/stores/lutwyche?utm_content=The+Good+Guys+Lutwyche&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_7175109690928214054,https://maps.google.com/?cid=16260420938012928762&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJxWY-ixZbkWsRvhOz-k3vLUA,The Good Guys Macgregor,"Tenancy 4/555 Kessels Rd, MacGregor QLD 4109, Australia",Tenancy 4/555 Kessels Rd,QLD,4109,-27.5620899,153.0701632,(07) 3850 4000,https://www.thegoodguys.com.au/stores/macgregor?utm_content=The+Good+Guys+Macgregor&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_10041539379478900400,https://maps.google.com/?cid=4624615510576927678&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJ4X6Ob3rU22sRMLxqTEBwFVM,The Good Guys Mackay,"11 Trade Court Building 1, Northpoint Retail, Windmill Crossing, Glenella QLD 4740, Australia",Windmill Crossing,QLD,4740,-21.1283931,149.1606695,(07) 4963 1500,https://www.thegoodguys.com.au/?utm_content=The+Good+Guys+Mackay+-+Glenella&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_9701456182543771421,https://maps.google.com/?cid=5986814701121223728&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJZUX7Q2d2k2sRq_gyzYR0FwA,The Good Guys Maroochydore,"12/50 Plaza Parade, Maroochydore QLD 4558, Australia",12/50 Plaza Parade,QLD,4558,-26.6569547,153.0858762,(07) 5456 8500,https://www.thegoodguys.com.au/stores/maroochydore?utm_content=The+Good+Guys+Maroochydore&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_9642977676826794362,https://maps.google.com/?cid=6602038191519915&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|point_of_interest|store|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJqb92323xk2sRVku-Cf8SsCA,The Good Guys Morayfield,"Homestyle Morayfield, Shop 7/343 Morayfield Rd, Morayfield QLD 4506, Australia",Shop 7/343 Morayfield Rd,QLD,4506,-27.1174678,152.9552784,(07) 5490 4000,https://www.thegoodguys.com.au/stores/morayfield?utm_content=The+Good+Guys+Morayfield&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_15899585967386261236,https://maps.google.com/?cid=2355403491704195926&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
QLD,Queensland,The Good Guys,The Good Guys Queensland Australia,retail_in_store,official_chain_program_but_branch_check_recommended,ChIJ35KMpdT6k2sRVrRBReVwRDI,The Good Guys North Lakes,"111 N Lakes Dr, North Lakes QLD 4509, Australia",111 N Lakes Dr,QLD,4509,-27.2382764,153.01090449999998,(07) 3884 1000,https://www.thegoodguys.com.au/stores/north-lakes?utm_content=The+Good+Guys+North+Lakes&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_12466926008086876500,https://maps.google.com/?cid=3622144130324477014&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,OPERATIONAL,home_goods_store,cell_phone_store|electronics_store|home_goods_store|store|point_of_interest|establishment,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary","High-value retail e-waste candidate, especially for appliance-related items.",True,True,True,1.0,True,verified_dropoff,retail_in_store,"appliances, consumer electronics and trade-in/recycling streams; branch-level scope may vary",Official retail chain name matched post-processing rule.,True,False
